zaman_olcum,count,sicaklik_2m_min,sicaklik_2m_max,sicaklik_2m_minmax,sicaklik_2m_mean,nispi_nem_2m_min,nispi_nem_2m_max,nispi_nem_2m_minmax,nispi_nem_2m_mean,gunes_radyasyon,gunes_radyasyon_sunshine,hava_basinci,ruzgar_hizi,et0_hesapli_sum,et0_hesapli_valid,et0_hourly,et0_hourly_alt
2014-04-03 17:00:00,5,18.9,20.6,19.75,19.9,30.0,37.0,33.5,34.4,1.0252800000000002,1.0,100.852,2.055555555555556,0.3048,1.0,0.31309270635212916,0.3148277751201429
2014-04-03 18:00:00,6,17.2,18.9,18.049999999999997,18.333333333333332,41.0,49.0,45.0,43.666666666666664,0.46560000000000007,0.5,100.87666666666668,1.2962962962962963,0.1524,1.0,0.13411477547089354,0.1340823743938392
2014-04-03 19:00:00,6,14.4,17.2,15.8,15.833333333333334,45.0,49.0,47.0,47.5,0.061200000000000004,0.0,100.9,0.6481481481481481,0.0508,1.0,0.03401160960980152,0.03338978793893573
2014-04-03 20:00:00,6,12.8,14.4,13.600000000000001,13.683333333333332,48.0,56.0,52.0,51.833333333333336,0.0,0.0,100.97833333333332,1.712962962962963,0.1016,1.0,0.05380156965513798,0.05247290462740865
2014-04-03 21:00:00,6,11.1,14.4,12.75,12.483333333333334,46.0,62.0,54.0,56.0,0.0,0.0,101.05,0.37037037037037035,0.0508,1.0,0.012034201373486882,0.011692481742351787
2014-04-03 22:00:00,6,13.9,15.0,14.45,14.716666666666669,43.0,57.0,50.0,46.5,0.0,0.0,101.065,0.0,0.0508,1.0,0.0,0.0
2014-04-03 23:00:00,6,10.6,12.8,11.7,11.866666666666667,57.0,69.0,63.0,61.5,0.0,0.0,101.10333333333332,0.6018518518518517,0.0508,1.0,0.016283797436038795,0.01583764568042007
2014-04-04 00:00:00,6,9.4,10.0,9.7,9.6,70.0,76.0,73.0,73.5,0.0,0.0,101.16999999999999,2.0370370370370368,0.0508,1.0,0.029264483438144046,0.028628117683713965
2014-04-04 01:00:00,6,10.0,10.6,10.3,10.299999999999999,67.0,70.0,68.5,68.5,0.0,0.0,101.195,2.0833333333333335,0.0762,1.0,0.0363655898789654,0.03555655606473464
2014-04-04 02:00:00,6,8.3,9.4,8.850000000000001,8.866666666666667,70.0,74.0,72.0,72.33333333333333,0.0,0.0,101.17166666666667,1.3425925925925926,0.0508,1.0,0.021336280423169523,0.020843565212790783
2014-04-04 03:00:00,6,7.8,8.3,8.05,7.966666666666666,73.0,77.0,75.0,75.5,0.0,0.0,101.17833333333334,1.6203703703703702,0.0508,1.0,0.021238788886928584,0.0207788482217704
2014-04-04 04:00:00,6,8.3,8.9,8.600000000000001,8.6,69.0,73.0,71.0,70.83333333333333,0.0,0.0,101.16833333333334,1.9444444444444444,0.0508,1.0,0.029878832092605143,0.02924438681264666
2014-04-04 05:00:00,6,8.3,8.9,8.600000000000001,8.799999999999999,68.0,71.0,69.5,69.33333333333333,0.0,0.0,101.20166666666665,1.3888888888888888,0.0,0.0,0.024259584019613062,0.023700804983636834
2014-04-04 06:00:00,6,7.8,9.4,8.6,8.433333333333332,68.0,79.0,73.5,73.83333333333333,0.0,0.0,101.275,0.9722222222222222,0.07619999999999999,2.0,0.015120342486011804,0.014751931321425622
2014-04-04 07:00:00,6,7.2,7.8,7.5,7.6000000000000005,73.0,79.0,76.0,76.33333333333333,0.1398,0.0,101.35166666666667,1.1574074074074074,0.0508,1.0,0.027688145303306166,0.02770762864212581
2014-04-04 08:00:00,6,7.8,11.1,9.45,9.166666666666666,73.0,80.0,76.5,78.0,0.6726000000000001,0.6666666666666666,101.40166666666666,1.2037037037037035,0.1016,1.0,0.11074154449540904,0.11320660940144614
2014-04-04 09:00:00,6,11.7,15.0,13.35,13.15,52.0,70.0,61.0,63.0,1.3626000000000003,1.0,101.45333333333335,0.2777777777777778,0.2032,1.0,0.2942220536199292,0.30069842509184797
2014-04-04 10:00:00,6,15.0,16.7,15.85,15.850000000000001,40.0,53.0,46.5,44.0,2.0688,1.0,101.47166666666666,0.0,0.3048,1.0,0.4789995002846701,0.4887152015687887
2014-04-04 11:00:00,6,16.7,18.3,17.5,17.499999999999996,34.0,39.0,36.5,37.0,2.5476,1.0,101.46333333333332,0.9259259259259259,0.4318,1.0,0.5960383573973665,0.606992524058772
2014-04-04 12:00:00,6,18.3,18.9,18.6,18.700000000000003,33.0,37.0,35.0,34.333333333333336,2.85,1.0,101.43833333333332,3.0555555555555554,0.5842,1.0,0.6540325382423108,0.6647163439667083
2014-04-04 13:00:00,6,18.9,20.0,19.45,19.416666666666668,30.0,38.0,34.0,33.666666666666664,2.9424000000000006,1.0,101.43333333333334,2.962962962962963,0.6096,1.0,0.6869270669048398,0.6979168312251894
2014-04-04 14:00:00,6,19.4,20.6,20.0,19.900000000000002,31.0,33.0,32.0,32.166666666666664,2.8247999999999998,1.0,101.40666666666667,3.425925925925926,0.635,1.0,0.6736744970018106,0.6835432045499918
2014-04-04 15:00:00,6,20.0,20.6,20.3,20.400000000000002,30.0,35.0,32.5,31.833333333333332,2.4954,1.0,101.36833333333333,3.4722222222222223,0.5842,1.0,0.6231078423961315,0.6310890692545782
2014-04-04 16:00:00,6,20.6,20.6,20.6,20.599999999999998,31.0,34.0,32.5,32.166666666666664,1.9800000000000002,1.0,101.33666666666667,3.287037037037037,0.508,1.0,0.5292382488248334,0.534696838107062
2014-04-04 17:00:00,6,19.4,20.6,20.0,20.099999999999998,31.0,35.0,33.0,33.0,1.3110000000000002,1.0,101.33333333333334,2.0833333333333335,0.3302,1.0,0.37596325521876955,0.37912824426411984
2014-04-04 18:00:00,6,16.7,19.4,18.049999999999997,18.416666666666668,32.0,40.0,36.0,35.333333333333336,0.5730000000000001,0.6666666666666666,101.36166666666666,2.268518518518518,0.2286,1.0,0.19985415626697423,0.19926641697931238
2014-04-04 19:00:00,6,13.3,15.6,14.45,14.35,42.0,46.0,44.0,44.333333333333336,0.0534,0.0,101.41166666666666,2.1296296296296298,0.127,1.0,0.08098930711075208,0.07915985033873678
2014-04-04 20:00:00,6,13.3,16.1,14.700000000000001,15.183333333333332,30.0,45.0,37.5,35.5,0.0,0.0,101.46,1.2037037037037035,0.127,1.0,0.0563340453699243,0.054663749861696954
2014-04-04 21:00:00,6,12.2,16.1,14.15,14.450000000000001,32.0,47.0,39.5,37.0,0.0,0.0,101.53666666666666,0.6018518518518517,0.1016,1.0,0.02888740453148216,0.02797495173855183
2014-04-04 22:00:00,6,13.9,16.1,15.0,14.9,31.0,38.0,34.5,34.166666666666664,0.0,0.0,101.59,0.046296296296296294,0.0762,1.0,0.0025219400812139968,0.0024350663694937586
2014-04-04 23:00:00,6,11.1,15.0,13.05,12.58333333333333,36.0,56.0,46.0,47.5,0.0,0.0,101.61,0.9259259259259259,0.1016,1.0,0.03361793106411012,0.03263146429248232
2014-04-05 00:00:00,6,10.6,12.8,11.7,11.966666666666667,54.0,63.0,58.5,57.166666666666664,0.0,0.0,101.61999999999999,0.23148148148148148,0.0508,1.0,0.007370040611458152,0.007137100789985871
2014-04-05 01:00:00,6,7.8,10.0,8.9,8.699999999999998,66.0,75.0,70.5,71.16666666666667,0.0,0.0,101.62000000000002,0.6944444444444444,0.0508,1.0,0.012518541862989719,0.01217919707786268
2014-04-05 02:00:00,6,5.6,7.2,6.4,6.133333333333333,73.0,81.0,77.0,78.0,0.0,0.0,101.61666666666666,0.0,0.0254,1.0,0.0,0.0
2014-04-05 03:00:00,6,4.4,6.7,5.550000000000001,5.366666666666667,72.0,82.0,77.0,78.5,0.0,0.0,101.62999999999998,0.0,0.0254,1.0,0.0,0.0
2014-04-05 04:00:00,6,5.0,5.6,5.3,5.3,77.0,80.0,78.5,78.5,0.0,0.0,101.63166666666667,0.0,0.0254,1.0,0.0,0.0
2014-04-05 05:00:00,6,3.9,5.6,4.75,4.616666666666666,78.0,83.0,80.5,80.66666666666667,0.0,0.0,101.63666666666668,0.32407407407407407,0.0254,1.0,0.003563543658199269,0.003473568452497021
2014-04-05 06:00:00,6,3.3,4.4,3.85,3.883333333333333,83.0,87.0,85.0,84.33333333333333,0.0,0.0,101.69,1.2037037037037035,0.0254,1.0,0.009035741604546127,0.008840435445836722
2014-04-05 07:00:00,6,3.9,5.6,4.75,4.716666666666668,84.0,87.0,85.5,85.66666666666667,0.1686,0.0,101.75833333333334,0.18518518518518517,0.0254,1.0,0.017171761780197022,0.017627488521015672
2014-04-05 08:00:00,6,6.1,8.9,7.5,7.683333333333334,77.0,85.0,81.0,81.83333333333333,0.7998,1.0,101.79999999999998,0.0,0.1016,1.0,0.15104442948358004,0.15533427492790108
2014-04-05 09:00:00,6,9.4,13.3,11.350000000000001,11.75,64.0,74.0,69.0,70.0,1.5174,1.0,101.84166666666667,0.0,0.2032,1.0,0.3196715309467726,0.32766756516827633
2014-04-05 10:00:00,6,13.3,16.1,14.700000000000001,14.633333333333335,58.0,65.0,61.5,60.5,2.1282,1.0,101.85333333333334,0.18518518518518517,0.3048,1.0,0.4739938786358711,0.4848056508868257
2014-04-05 11:00:00,6,16.7,19.4,18.049999999999997,18.05,45.0,57.0,51.0,52.166666666666664,2.5914,1.0,101.85333333333332,0.1388888888888889,0.381,1.0,0.6217553505600523,0.6342507874368817
2014-04-05 12:00:00,6,19.4,21.1,20.25,20.28333333333333,41.0,49.0,45.0,44.166666666666664,2.8818,1.0,101.82333333333332,0.0,0.4572,1.0,0.7244404796794074,0.7377209524109601
2014-04-05 13:00:00,6,21.7,22.8,22.25,22.133333333333336,32.0,41.0,36.5,37.166666666666664,2.9616000000000002,1.0,101.77666666666667,0.09259259259259259,0.4826,1.0,0.7660715650718399,0.7790229752947186
2014-04-05 14:00:00,6,22.8,23.3,23.05,22.883333333333336,24.0,31.0,27.5,29.166666666666668,2.826,1.0,101.725,0.37037037037037035,0.4826,1.0,0.7404236180512784,0.7521351580228027
2014-04-05 15:00:00,6,23.3,23.9,23.6,23.5,27.0,33.0,30.0,30.5,2.4816000000000003,1.0,101.65833333333332,1.0648148148148149,0.4826,1.0,0.6642650940834703,0.6734201643654425
2014-04-05 16:00:00,6,22.8,23.9,23.35,23.316666666666666,31.0,35.0,33.0,32.833333333333336,1.8918000000000001,1.0,101.62666666666665,1.6666666666666665,0.4318,1.0,0.5278058813147134,0.5336449575007153
2014-04-05 17:00:00,6,22.2,22.8,22.5,22.5,32.0,36.0,34.0,33.666666666666664,1.32,1.0,101.625,1.3888888888888888,0.3048,1.0,0.38289658496035656,0.38648293453678634
2014-04-05 18:00:00,6,18.9,22.2,20.549999999999997,20.650000000000002,33.0,44.0,38.5,40.5,0.5424,0.5,101.64,0.9722222222222222,0.1524,1.0,0.1468202327714526,0.14710615069179808
2014-04-05 19:00:00,6,16.7,18.3,17.5,17.233333333333334,46.0,52.0,49.0,49.833333333333336,0.07740000000000001,0.0,101.64833333333334,1.1574074074074074,0.0762,1.0,0.054000663116250035,0.05276532683591362
2014-04-05 20:00:00,6,14.4,16.1,15.25,15.65,50.0,58.0,54.0,53.166666666666664,0.0,0.0,101.675,1.2962962962962963,0.1016,1.0,0.044277251768797626,0.042912982880845246
2014-04-05 21:00:00,6,14.4,15.0,14.7,14.5,57.0,59.0,58.0,58.0,0.0,0.0,101.71833333333333,1.25,0.1016,1.0,0.03715399249522795,0.03602877836002016
2014-04-05 22:00:00,6,14.4,14.4,14.4,14.4,56.0,57.0,56.5,56.666666666666664,0.0,0.0,101.73,1.0648148148148149,0.1016,1.0,0.03325334665678626,0.03222600205538446
2014-04-05 23:00:00,6,12.8,14.4,13.600000000000001,13.700000000000001,57.0,62.0,59.5,58.833333333333336,0.0,0.0,101.725,0.6481481481481481,0.0762,1.0,0.01979017919367953,0.019160094002214433
2014-04-06 00:00:00,6,9.4,13.3,11.350000000000001,11.0,60.0,80.0,70.0,72.16666666666667,0.0,0.0,101.74166666666665,0.0,0.0254,1.0,0.0,0.0
2014-04-06 01:00:00,6,8.3,9.4,8.850000000000001,8.783333333333333,82.0,85.0,83.5,83.16666666666667,0.0,0.0,101.75666666666666,0.0,0.0254,1.0,0.0,0.0
2014-04-06 02:00:00,6,7.2,8.3,7.75,7.783333333333334,85.0,88.0,86.5,86.5,0.0,0.0,101.73166666666667,0.8796296296296295,0.0254,1.0,0.006993756555375449,0.006810865439960684
2014-04-06 03:00:00,6,7.8,8.3,8.05,7.966666666666666,79.0,87.0,83.0,83.5,0.0,0.0,101.72333333333333,1.2962962962962963,0.0508,1.0,0.011969925286795071,0.011672740987042303
2014-04-06 04:00:00,6,8.3,8.3,8.3,8.299999999999999,77.0,79.0,78.0,77.83333333333333,0.0,0.0,101.71000000000001,1.5277777777777777,0.0508,1.0,0.01862051556902697,0.018167764368148667
2014-04-06 05:00:00,6,7.2,8.3,7.75,7.783333333333334,76.0,80.0,78.0,78.66666666666667,0.0,0.0,101.70666666666668,1.5277777777777777,0.0508,1.0,0.017557447133131843,0.017138241984880294
2014-04-06 06:00:00,6,7.2,7.8,7.5,7.7,77.0,79.0,78.0,78.0,0.0,0.0,101.71666666666667,1.2962962962962963,0.0254,1.0,0.015794080461565163,0.015405878768482359
2014-04-06 07:00:00,6,6.7,8.3,7.5,7.516666666666666,78.0,82.0,80.0,80.16666666666667,0.1314,0.0,101.77166666666668,1.1111111111111112,0.0508,1.0,0.02401877149965967,0.02408920123666645
2014-04-06 08:00:00,6,7.8,11.7,9.75,9.083333333333334,79.0,86.0,82.5,83.33333333333333,0.66,0.6666666666666666,101.78,1.5740740740740742,0.1016,1.0,0.10327097189829164,0.10586112690899833
2014-04-06 09:00:00,6,12.8,16.1,14.450000000000001,14.633333333333335,63.0,77.0,70.0,69.33333333333333,1.4052,1.0,101.8,1.759259259259259,0.2286,1.0,0.29348285299047483,0.29997466635558445
2014-04-06 10:00:00,6,16.1,18.3,17.200000000000003,17.216666666666665,58.0,64.0,61.0,60.166666666666664,1.9164000000000003,1.0,101.815,2.407407407407407,0.3556,1.0,0.4192160063034228,0.4275992964063213
2014-04-06 11:00:00,6,18.9,20.6,19.75,19.716666666666665,51.0,58.0,54.5,53.666666666666664,2.3646000000000003,1.0,101.78166666666667,2.4537037037037037,0.4572,1.0,0.5478643780217114,0.5578359125811913
2014-04-06 12:00:00,6,21.1,22.2,21.65,21.383333333333336,41.0,48.0,44.5,44.666666666666664,2.5044,1.0,101.71333333333332,2.7777777777777777,0.5334,1.0,0.6145932289422044,0.6241125871434761
2014-04-06 13:00:00,6,22.2,23.9,23.049999999999997,23.13333333333333,33.0,42.0,37.5,39.166666666666664,2.7852,1.0,101.65333333333334,2.824074074074074,0.6096,1.0,0.7117410705471147,0.7217097285687075
2014-04-06 14:00:00,6,24.4,25.0,24.7,24.5,31.0,35.0,33.0,34.0,2.3292,1.0,101.57333333333335,2.9166666666666665,0.5588,1.0,0.6500473720997733,0.6566901777634341
2014-04-06 15:00:00,6,25.6,26.1,25.85,25.766666666666666,25.0,29.0,27.0,27.166666666666668,2.4204000000000003,1.0,101.46666666666667,3.1481481481481484,0.635,1.0,0.7083135266734967,0.714111434958719
2014-04-06 16:00:00,6,25.6,26.1,25.85,25.849999999999998,23.0,29.0,26.0,26.166666666666668,1.8396000000000001,1.0,101.42333333333335,1.6666666666666665,0.4572,1.0,0.5528541086386322,0.5571957005521082
2014-04-06 17:00:00,6,22.8,25.6,24.200000000000003,23.983333333333334,25.0,44.0,34.5,35.833333333333336,1.05,1.0,101.4,1.5740740740740742,0.3048,1.0,0.3338037262428169,0.33558067867230623
2014-04-06 18:00:00,6,18.9,22.2,20.549999999999997,20.36666666666667,48.0,61.0,54.5,54.333333333333336,0.44700000000000006,0.3333333333333333,101.40333333333334,1.8518518518518519,0.1778,1.0,0.13301858775781078,0.13247233461690996
2014-04-06 19:00:00,6,15.6,18.9,17.25,16.866666666666664,60.0,63.0,61.5,61.666666666666664,0.0912,0.0,101.41833333333332,2.4537037037037037,0.1524,1.0,0.07258277543306418,0.07111522373339328
2014-04-06 20:00:00,6,14.4,16.1,15.25,15.283333333333331,63.0,68.0,65.5,65.16666666666667,0.0,0.0,101.46333333333332,3.287037037037037,0.127,1.0,0.06768007281620043,0.06603606930582054
2014-04-06 21:00:00,6,15.6,15.6,15.6,15.6,60.0,64.0,62.0,62.166666666666664,0.0,0.0,101.53,3.564814814814815,0.127,1.0,0.07869985198964105,0.07679338917220777
2014-04-06 22:00:00,6,15.0,15.6,15.3,15.499999999999998,63.0,64.0,63.5,63.5,0.0,0.0,101.57333333333335,3.657407407407407,0.1016,1.0,0.0770054093764828,0.07514669874411359
2014-04-06 23:00:00,6,15.6,16.1,15.850000000000001,15.683333333333332,57.0,61.0,59.0,59.0,0.0,0.0,101.58500000000001,4.0740740740740735,0.127,1.0,0.09363317377953012,0.09143291994332103
2014-04-07 00:00:00,6,14.4,15.6,15.0,15.000000000000002,58.0,60.0,59.0,58.666666666666664,0.0,0.0,101.63333333333334,3.611111111111111,0.127,1.0,0.08489010880791499,0.0828446209987845
2014-04-07 01:00:00,6,12.8,13.9,13.350000000000001,13.416666666666666,61.0,65.0,63.0,62.666666666666664,0.0,0.0,101.66666666666666,3.2407407407407405,0.1016,1.0,0.0670811873252419,0.06548488018476978
2014-04-07 02:00:00,6,11.1,12.8,11.95,11.766666666666667,65.0,70.0,67.5,67.83333333333333,0.0,0.0,101.65,3.0555555555555554,0.0,0.0,0.05205000735768067,0.05086031480120798
2014-04-07 03:00:00,6,11.1,11.1,11.1,11.1,70.0,71.0,70.5,70.66666666666667,0.0,0.0,101.64000000000001,3.0555555555555554,0.1778,2.0,0.04622027528753222,0.0451895753521304
2014-04-07 04:00:00,6,10.6,11.1,10.85,10.683333333333332,71.0,73.0,72.0,71.33333333333333,0.0,0.0,101.62833333333333,3.194444444444444,0.0762,1.0,0.045778329784044926,0.044788107558475856
2014-04-07 05:00:00,6,10.0,11.1,10.55,10.483333333333334,69.0,73.0,71.0,71.0,0.0,0.0,101.62833333333333,3.194444444444444,0.0762,1.0,0.04593158780469114,0.044945131526677104
2014-04-07 06:00:00,6,11.1,11.1,11.1,11.1,67.0,68.0,67.5,67.33333333333333,0.0,0.0,101.64166666666667,3.3796296296296293,0.1016,1.0,0.05511257492333089,0.05392167659960058
2014-04-07 07:00:00,6,11.1,12.2,11.649999999999999,11.766666666666667,68.0,68.0,68.0,68.0,0.1752,0.0,101.66166666666666,3.2407407407407405,0.1016,1.0,0.067894459786733,0.06717122739394119
2014-04-07 08:00:00,6,12.8,15.6,14.2,14.166666666666666,62.0,67.0,64.5,64.66666666666667,0.75,1.0,101.67166666666667,2.824074074074074,0.1778,1.0,0.1807674291034525,0.18316743431477783
2014-04-07 09:00:00,6,16.1,18.3,17.200000000000003,17.216666666666665,53.0,61.0,57.0,56.666666666666664,1.4316000000000002,1.0,101.63666666666668,3.7037037037037037,0.3302,1.0,0.33395796838565583,0.3388688810356968
2014-04-07 10:00:00,6,18.9,20.6,19.75,19.916666666666668,45.0,52.0,48.5,48.166666666666664,1.9662,1.0,101.60666666666665,4.907407407407407,0.508,1.0,0.4763725807037148,0.4825697525334788
2014-04-07 11:00:00,6,21.1,22.2,21.65,21.483333333333334,41.0,47.0,44.0,44.666666666666664,2.3064,1.0,101.56833333333333,5.277777777777778,0.6096,1.0,0.5680167502101182,0.5751528886561563
2014-04-07 12:00:00,6,22.2,23.9,23.049999999999997,23.416666666666668,37.0,43.0,40.0,39.166666666666664,2.4516,1.0,101.47833333333334,5.416666666666667,0.6858,1.0,0.6466712386512338,0.6533520151933635
2014-04-07 13:00:00,6,24.4,25.0,24.7,24.8,32.0,37.0,34.5,34.5,2.5944,1.0,101.375,5.555555555555555,0.762,1.0,0.7164071402445665,0.7226953083133868
2014-04-07 14:00:00,5,25.0,25.6,25.3,25.24,32.0,35.0,33.5,33.6,2.37168,1.0,101.264,5.722222222222222,0.7366,1.0,0.6892092089232654,0.6939577410072708
2014-04-07 15:00:00,1,25.6,25.6,25.6,25.6,32.0,32.0,32.0,32.0,1.6776,1.0,101.11,5.555555555555555,0.6858,1.0,0.5740173990803856,0.5751047052024212
2014-04-07 16:00:00,1,25.0,25.0,25.0,25.0,31.0,31.0,31.0,31.0,1.1952,1.0,101.03,5.277777777777778,0.6096,1.0,0.4756270874948796,0.4746888500497805
2014-04-07 17:00:00,1,23.3,23.3,23.3,23.3,34.0,34.0,34.0,34.0,0.41040000000000004,0.0,101.01,3.611111111111111,0.381,1.0,0.22230963516431154,0.21854971930456957
2014-04-07 18:00:00,1,22.2,22.2,22.2,22.2,35.0,35.0,35.0,35.0,0.1404,0.0,100.96000000000001,3.611111111111111,0.254,1.0,0.18412511886455463,0.18005708352271432
2014-04-07 19:00:00,1,19.4,19.4,19.4,19.4,43.0,43.0,43.0,43.0,0.0,0.0,100.96000000000001,2.7777777777777777,0.2032,1.0,0.11196640551720957,0.10905680130606578
2014-04-07 20:00:00,1,16.7,16.7,16.7,16.7,53.0,53.0,53.0,53.0,0.0,0.0,100.99,3.0555555555555554,0.1524,1.0,0.09088020776859397,0.08872424744260894
2014-04-07 21:00:00,1,17.2,17.2,17.2,17.2,56.0,56.0,56.0,56.0,0.0,0.0,101.0,3.611111111111111,0.1524,1.0,0.09752478184103948,0.09527982075956792
2014-04-07 22:00:00,1,15.0,15.0,15.0,15.0,65.0,65.0,65.0,65.0,0.0,0.0,101.06,0.5555555555555556,0.1016,1.0,0.015093263662439413,0.014647496403876834
2014-04-07 23:00:00,1,13.9,13.9,13.9,13.9,69.0,69.0,69.0,69.0,0.0,0.0,101.08,2.5,0.0762,1.0,0.04690290887841734,0.04580656344903368
2014-04-08 00:00:00,1,12.2,12.2,12.2,12.2,76.0,76.0,76.0,76.0,0.0,0.0,101.01,2.7777777777777777,0.127,1.0,0.03683136026145681,0.03604812637841124
2014-04-08 01:00:00,1,11.7,11.7,11.7,11.7,78.0,78.0,78.0,78.0,0.0,0.0,100.95,1.9444444444444444,0.0762,1.0,0.02535559217811226,0.02478318372298623
2014-04-08 02:00:00,1,10.6,10.6,10.6,10.6,79.0,79.0,79.0,79.0,0.0,0.0,100.89,1.6666666666666665,0.0762,1.0,0.020572755150172758,0.02011508412933713
2014-04-08 03:00:00,1,11.1,11.1,11.1,11.1,74.0,74.0,74.0,74.0,0.0,0.0,100.88,1.6666666666666665,0.0508,1.0,0.025940593506497495,0.02535552813737709
