zaman_olcum,station1_sicaklik_2m_mean,station1_nispi_nem_2m_mean,station1_gunes_radyasyon,station1_ruzgar_hizi,station2_sicaklik_2m_mean,station2_nispi_nem_2m_mean,station2_gunes_radyasyon,station2_ruzgar_hizi,station3_sicaklik_2m_mean,station3_nispi_nem_2m_mean,station3_gunes_radyasyon,station3_ruzgar_hizi
2014-04-02 12:00:00,-0.13276366401347653,-0.8658916109586935,2.2148521414688846,-1.1926337620703598,-0.0836936918944423,-0.8224573591719891,2.1513815498820965,-1.1189247666923519,0.0,0.0,0.0,0.0
2014-04-02 13:00:00,-0.036379444386859326,-0.8792319167173843,2.276678112839706,-1.1236293519877205,-0.00852439639076809,-0.8615747611747259,2.2469870558708647,-0.9384510679775464,0.0,0.0,0.0,0.0
2014-04-02 14:00:00,0.055341022677180204,-0.9726140570282196,2.1477767951703517,-0.9856205318224419,0.07738336989914502,-0.9072117301779188,2.114564522731143,-0.6032856275071931,0.0,0.0,0.0,0.0
2014-04-02 15:00:00,0.08021436967759717,-0.8592214580793479,1.7873197168008472,-0.9856205318224419,0.11726911853374802,-0.9267704311792871,1.7802421632797367,-0.5001577996701609,0.0,0.0,0.0,0.0
2014-04-02 16:00:00,0.09886937992791048,-0.9526035983901834,1.2547997935785853,-1.0776264119326278,0.10806471500268575,-0.9072117301779188,1.273117305426272,-0.47437584271090316,0.12441216544700633,-0.9574615675740287,1.206079303560993,-0.18149188563041174
2014-04-02 17:00:00,0.10819688505306713,-0.8325408465619665,0.606793621946676,-1.0086220018499885,0.10806471500268575,-0.9463291321806555,0.6507907819714349,-0.629067584466451,0.09808426692377319,-0.8378206243836915,0.6355566906260839,-0.30830474622304505
2014-04-02 18:00:00,-0.011506097386442031,-0.3923107565251713,-0.11003768762633606,-1.2156352320979062,0.002214074395471131,-0.41172463814325405,-0.07545476973206305,-1.2220525945293839,0.016622651493065556,-0.6424070838394744,-0.0644866942240484,-0.760603949003437
2014-04-02 19:00:00,-0.33796877676692005,0.03457902775293281,-0.6559726801083045,-1.2156352320979062,-0.44266542960586625,0.31194729890737455,-0.645524867553288,-1.5056541210812213,-0.35413610771057563,-0.3791970088207329,-0.7094200224204682,-0.9635045259516503
2014-04-02 20:00:00,-0.5975843360837761,0.14130147382245942,-0.7312137207388322,-1.1236293519877205,-0.7663536204482185,0.43581907191604086,-0.727472444115089,-0.9900149818960622,-0.4749347009348195,-0.36590357068847307,-0.7258073740685985,-0.9423690491862113
2014-04-02 21:00:00,-0.821444459087533,0.3747568245995473,-0.7312137207388322,-0.8016087716020707,-1.0363494573593748,0.8530713599452318,-0.727472444115089,-0.551721713588677,-0.6886552889469435,-0.0402143364481112,-0.7258073740685985,-0.5830659441737505
2014-04-02 22:00:00,-0.9862303829652983,0.5748614109799094,-0.7312137207388322,-0.663599951436792,-1.1375978962010587,0.9573844319525298,-0.727472444115089,-0.5001577996701609,-0.7753824840822979,0.019606135147057332,-0.7258073740685985,-0.688743328000945
2014-04-02 23:00:00,-0.9784574620276678,0.4347882005136563,-0.7312137207388322,-1.0316234718775348,-1.154472636008006,0.9313061639507051,-0.727472444115089,-0.629067584466451,-0.7676389845166414,-0.10668152710940947,-0.7258073740685985,-0.8789626188898947
2014-04-03 00:00:00,-1.004885393215611,0.4547986591516925,-0.7312137207388322,-0.8706131816847098,-1.1912902501322546,0.9508648649520735,-0.727472444115089,-0.24233823007758193,-0.9643238734843207,0.28547489779225044,-0.7258073740685985,-0.7310142815318227
2014-04-03 01:00:00,-1.107487949592333,0.6415629397733628,-0.7312137207388322,-1.2156352320979062,-1.2956068234842921,1.1399323079653012,-0.727472444115089,-0.680631498384967,-0.9581290738317954,0.20571426899869238,-0.7258073740685985,-0.9635045259516503
2014-04-03 02:00:00,-1.0297587402160286,0.46813896491038304,-0.7312137207388322,-1.6986661026763812,-1.4152640693881002,1.3029214829767035,-0.727472444115089,-1.5056541210812213,-0.9348985751348254,0.09936676394061537,-0.7258073740685985,-0.9635045259516503
2014-04-03 03:00:00,-1.1230337914675939,0.48814942354841917,-0.7312137207388322,-1.7676705127590204,-1.4720245578296502,1.2572845139735112,-0.727472444115089,-1.4540902071627053,-1.0185283704439172,0.3054150549906399,-0.7258073740685985,-0.9635045259516503
2014-04-03 04:00:00,-1.3764310140343459,0.8349973732743793,-0.7312137207388322,-1.3766455222907312,-1.5057740374435447,1.2833627819753353,-0.727472444115089,-0.7064134553442248,-1.2059210599328087,0.6443977273632622,-0.7258073740685985,-0.7310142815318227
2014-04-03 05:00:00,-1.469706065285911,1.1151437942068854,-0.7312137207388322,-0.8476117116571634,-1.464354221553765,1.2507649469730548,-0.727472444115089,-0.2939021439960978,-1.413446848292407,1.0232607141326628,-0.7258073740685985,-0.45625308358111716
2014-04-03 06:00:00,-1.4603785601607546,1.1618348643623027,-0.7312137207388322,-0.36458084107868843,-1.4290706746846935,1.2051279779698618,-0.727472444115089,0.19595503822980356,-1.3453040521146284,0.9235599281407153,-0.7258073740685985,-0.1392209320995338
2014-04-03 07:00:00,-1.183662574781111,0.8016466088776519,-0.5807316394777768,0.049445619417147105,-1.225039729746149,0.9443452979516177,-0.6015819641795686,-0.2939021439960978,-1.1269373643631106,0.5646370985697041,-0.578928148185356,-0.22376283916128958
2014-04-03 08:00:00,-0.9691299569025111,0.8283272203950337,0.044527240800717,-0.38758231110623487,-0.8752723955657873,0.7357191539370217,-0.029730397302652287,-0.5775036705479353,-0.937995974961088,0.8172124230826378,0.041970397593805935,-0.477388560346556
2014-04-03 09:00:00,-0.5120822057698416,0.25469407277133044,0.7572757032077312,-1.2156352320979062,-0.416586286267857,0.018566783886849438,0.6787004638439323,-1.2993984654071578,-0.4331198032802736,0.11266020207287514,0.756337541662304,-0.30830474622304505
2014-04-03 10:00:00,-0.2167112101398854,-0.09215387695462907,1.378451736320228,-1.3536440522631847,-0.10823876797727462,-0.242215896131395,1.2968702261688227,-1.0157969388553203,-0.10479542169643108,-0.22632247029974653,1.3717736368920894,-0.3928466532848005
2014-04-03 11:00:00,0.039795180801919225,-0.5523944256294605,1.8689766601207995,-0.9166161217398026,0.12800758931998693,-0.6529486171601302,1.7944939157252673,-0.654849541425709,0.11666866588134944,-0.631772333333667,1.8512554073373853,-0.054679025037778516
2014-04-03 12:00:00,0.1361794004285364,-0.7991900821652395,1.6910811764594744,-1.0546249419050813,0.24919890247897222,-0.8485356271738136,1.6270358244902823,-0.8353232401405146,0.1631296632752894,-0.7248264002594843,1.2928715734010916,-0.18149188563041174
2014-04-03 13:00:00,0.1719348367416367,-0.8592214580793479,0.6867007736240583,-1.5606572825111025,0.21698349012025422,-0.7703008231683401,1.092595107782884,-1.3251804223664156,0.1956523614510472,-0.8378206243836915,1.0355294586304513,-0.3717111765193616
2014-04-03 14:00:00,0.3009653243063015,-1.0126349743042917,2.096449573654953,-0.9856205318224419,0.30902752543087575,-1.0767204721897776,2.264801746427778,-0.7064134553442248,0.26751203742034135,-0.9215692846169276,1.4460629643636136,-0.2026273623958508
2014-04-03 15:00:00,0.3087382452439322,-1.0126349743042917,1.712661940051176,-0.6175970113816989,0.3105615926860533,-1.0571617711884091,1.758864534611441,-0.2939021439960978,0.29941525563084653,-0.9109345341111197,1.7838851838950713,0.26235312644380465
2014-04-03 16:00:00,0.2667644721807276,-0.8992423753554205,1.2005562526589024,-0.43358525116132773,0.27527804581698145,-0.9072117301779188,1.2956825801316958,-0.06186453136277584,0.24985685841064406,-0.9109345341111197,1.0865123304246345,0.32575955674012125
2014-04-03 17:00:00,0.17970775767926703,-0.6991377889750587,0.42073244395335596,-0.7786073015745241,0.1632911361890591,-0.6790268851619551,0.3770383704135343,-0.551721713588677,0.15228876388337004,-0.8019283414265905,0.311329903573075,-0.025089357566163956
2014-04-03 18:00:00,-0.011506097386442031,-0.18553601726546481,-0.312430254283647,-1.3536440522631847,0.026759150478303774,-0.046628886117711606,-0.28448047226651224,-1.2736165084478999,0.0067109720490244685,-0.4323707613497719,-0.25482274892233303,-0.3717111765193616
2014-04-03 19:00:00,-0.1063357328255329,-0.38564060364582625,-0.6717208048914382,-1.675664632648835,-0.27852023330192455,0.3836625359123916,-0.6669024962215839,-1.5056541210812213,-0.22559401492067493,-0.27949622282878533,-0.6638996011756615,-0.6676078512355059
2014-04-03 20:00:00,-0.2509120622654592,-0.3789704507664804,-0.7312137207388322,-1.629661692593742,-0.6359579037581712,0.6248865149292679,-0.727472444115089,-1.5056541210812213,-0.42537630371461704,-0.10668152710940947,-0.7258073740685985,-0.18149188563041174
2014-04-03 21:00:00,-0.4514534224563244,-0.07881357119593821,-0.7312137207388322,-1.6986661026763812,-0.6543667108202956,0.40974080391421625,-0.727472444115089,-1.4283082502034474,-0.5368826974600728,0.05948644954383635,-0.7258073740685985,-0.7944207118281392
2014-04-03 22:00:00,-0.33796877676692005,-0.25223754605891824,-0.7312137207388322,-1.5836587525386492,-0.9013515389037969,1.1594910089666695,-0.727472444115089,-1.5056541210812213,-0.3293569091004741,-0.3193765372255643,-0.7258073740685985,-0.9635045259516503
2014-04-03 23:00:00,-0.6737589612725545,0.541510646583182,-0.7312137207388322,-1.0086220018499885,-0.8277163106552996,1.0877757719616519,-0.727472444115089,-1.3509623793256735,-0.5941845942459321,0.278828178726121,-0.7258073740685985,-0.688743328000945
2014-04-04 00:00:00,-0.8338811325877417,0.8483376790330698,-0.7312137207388322,-0.5715940713266062,-0.85839765575884,1.029099668957547,-0.727472444115089,-0.34546605791461366,-0.8048077824317934,0.7573919514874692,-0.7258073740685985,-0.03354354827233975
2014-04-04 01:00:00,-0.804344033024746,0.7482853858428891,-0.7312137207388322,-0.5945955413541527,-0.8200459743794144,0.8856691949475127,-0.727472444115089,-0.03608257440351815,-0.7397623860802773,0.5579903795035741,-0.7258073740685985,-0.012408071506900877
2014-04-04 02:00:00,-0.9613570359648806,0.93504966646456,-0.7312137207388322,-0.47958819121642055,-0.9366350857728682,0.9965018339552665,-0.727472444115089,-0.03608257440351815,-0.8729505786095719,0.7108649180245601,-0.7258073740685985,-0.3505756997539228
2014-04-04 03:00:00,-1.037531661153659,1.0284318067753953,-0.7312137207388322,-0.38758231110623487,-1.0118043812765425,1.0877757719616519,-0.727472444115089,0.015481339514997736,-0.9565803739186641,0.8371525802810272,-0.7258073740685985,-0.22376283916128958
2014-04-04 04:00:00,-0.9442566099020938,0.8283272203950337,-0.7312137207388322,-0.5945955413541527,-0.8860108663520265,0.729199586936566,-0.727472444115089,-0.1907743161590658,-0.8977297772196734,0.6510444464293916,-0.7258073740685985,-0.07581450180321739
2014-04-04 05:00:00,-0.8758549056509459,0.5481807994625276,-0.7312137207388322,-0.5715940713266062,-0.7387404098550321,0.2793494639050936,-0.727472444115089,-0.2939021439960978,-0.8791453782620975,0.5912239748342231,-0.7258073740685985,-0.3294402229884839
2014-04-04 06:00:00,-0.8836278265885766,0.6215524811353267,-0.7312137207388322,-1.0316234718775348,-0.8860108663520265,0.7226800199361096,-0.727472444115089,-0.680631498384967,-0.9132167763509869,0.7706853896197287,-0.7258073740685985,-0.5196595138774337
2014-04-04 07:00:00,-0.9971124722779806,0.7816361502396159,-0.6005626114269081,-1.0316234718775348,-0.9949296414695952,0.9247865969502493,-0.6009881411610047,-0.7837593262219985,-0.9906517720075533,0.8703861756116762,-0.5843905987347326,-0.4351176068156783
2014-04-04 08:00:00,-0.87430032146342,0.9083690549471782,-0.09778914612834312,-1.1236293519877205,-0.8430569832070697,0.9769431329538981,-0.11880385008721865,-1.1447067236516102,-0.8450739801732081,0.9368533662729748,-0.045428811196222635,-0.4139821300502395
2014-04-04 09:00:00,-0.4685538485191112,0.16798208533984083,0.7304455646883188,-1.100627881960174,-0.4840852454956457,0.3445451339096552,0.5878455420036748,-0.8868871540590304,-0.4749347009348195,0.3386486503212895,0.6525509812241455,-0.836691665359017
2014-04-04 10:00:00,-0.2586849832030895,-0.459012285318625,1.3632868754179506,-1.2846396421805455,-0.27084989702603957,-0.44432247314553497,1.238675570349573,-1.5056541210812213,-0.22404531500754368,-0.4190773232175119,1.366918125292643,-0.9635045259516503
2014-04-04 11:00:00,-0.09700822770037691,-0.6724571774576773,1.859644438027091,-1.1926337620703598,-0.09289809542550459,-0.6725073181614984,1.7861803934653744,-0.9900149818960622,-0.07072402360754206,-0.698239523994965,1.8512554073373853,-0.5407949906428726
2014-04-04 12:00:00,0.014921833801501928,-0.8325408465619665,2.1746069336897653,-0.5945955413541527,0.01602067969206423,-0.8094182251710769,2.113970699712579,-0.1649923591998081,0.04078237013791449,-0.8045870290530422,2.1571526381024855,0.4314369405673158
2014-04-04 13:00:00,0.08176895386512349,-0.8592214580793479,2.271428737911995,-0.5255911312715134,0.08505370617503036,-0.8420160601733575,2.2357044185181527,-0.08764648832203403,0.10737646640256164,-0.8311739053175619,2.2506212363918228,0.38916598703643784
2014-04-04 14:00:00,0.14550690555369308,-0.8792319167173843,2.1483600590512095,-0.43358525116132773,0.1540867326579965,-0.8028986581706209,2.1400989125293854,-0.1907743161590658,0.15228876388337004,-0.8909943769127303,2.131661202205394,0.6005207546908268
2014-04-04 15:00:00,0.19214443117947566,-0.9059125282347656,1.820565758009685,-0.1805690808583171,0.17249553972012108,-0.9137312971783748,1.8253727126905837,0.17017308127054562,0.19874976127731003,-0.9042878150449901,1.7984517186934097,0.6216562314562656
2014-04-04 16:00:00,0.19991735211710598,-0.9259229868728018,1.2892123625491363,-0.5715940713266062,0.20931315384436955,-0.8550551941742699,1.31052815559579,-0.2939021439960978,0.21733416023488628,-0.8909943769127303,1.2770911607028914,0.5371143243945101
2014-04-04 17:00:00,0.17348942092916236,-0.8925722224760749,0.6044605664232491,-0.6175970113816989,0.18169994325118335,-0.9072117301779188,0.6513846049899988,-0.1649923591998081,0.1708731628409463,-0.857760781582081,0.6003542315301003,-0.012408071506900877
2014-04-04 18:00:00,-0.0115060973864417,-0.6391064130609503,-0.14211720107346018,-0.8016087716020707,-0.040739808749485754,-0.5355964111519201,-0.13186795649562183,-0.3712480148738716,0.014454471614681682,-0.7647067146562633,-0.1461806768847279,0.0721338355548546
2014-04-04 19:00:00,-0.42658007545590676,-0.12550464135135636,-0.6793032353425766,-0.8016087716020707,-0.5531182719786119,0.4879756079196896,-0.6758098415000405,-0.6032856275071931,-0.36342830718936364,-0.4057838850852521,-0.6717898075247614,0.008727405258538195
2014-04-04 20:00:00,-0.4701084327066372,-0.35895999212844426,-0.7312137207388322,-0.9856205318224419,-0.8445910504622467,0.9769431329538981,-0.727472444115089,-0.8353232401405146,-0.2859933115327971,-0.7580599955901335,-0.7258073740685985,-0.4139821300502395
2014-04-04 21:00:00,-0.513636789957368,-0.2789181575762997,-0.7312137207388322,-1.5376558124835564,-0.8323185124208305,0.6118473809283559,-0.727472444115089,-1.5056541210812213,-0.35413610771057563,-0.698239523994965,-0.7258073740685985,-0.688743328000945
2014-04-04 22:00:00,-0.35662378701723285,-0.7324885533717858,-0.7312137207388322,-1.790671982786567,-1.0210087848076048,0.9834626999543544,-0.727472444115089,-1.5056541210812213,-0.3123212100560296,-0.8112337481191724,-0.7258073740685985,-0.9423690491862113
2014-04-04 23:00:00,-0.5120822057698416,-0.30559876909368167,-0.7312137207388322,-1.3536440522631847,-0.918226278710744,0.7813561229402147,-0.727472444115089,-1.5056541210812213,-0.5275904979812851,-0.27949622282878533,-0.7258073740685985,-0.5407949906428726
2014-04-05 00:00:00,-0.6488856142721373,0.007898416235551662,-0.7312137207388322,-1.2156352320979062,-1.0793033405043317,1.0486583699589151,-0.727472444115089,-1.2736165084478999,-0.5848923947671439,0.10601348300674483,-0.7258073740685985,-0.8578271421244559
2014-04-05 01:00:00,-0.8665274005257895,0.6282226340146723,-0.7312137207388322,-1.100627881960174,-1.0716330042284468,1.1464518749657568,-0.727472444115089,-0.47437584271090316,-0.8884375777408856,0.6643378845616517,-0.7258073740685985,-0.6464723744700671
2014-04-05 02:00:00,-1.1743350696559547,1.075122876930813,-0.7312137207388322,-0.8706131816847098,-1.163677039539068,1.1464518749657568,-0.727472444115089,-0.629067584466451,-1.1269373643631106,0.9368533662729748,-0.7258073740685985,-0.9635045259516503
2014-04-05 03:00:00,-1.3158022307208286,1.2085259345177204,-0.7312137207388322,-1.5606572825111025,-1.3032771597601773,1.2964019159762479,-0.727472444115089,-0.8095412831812566,-1.1981775603671518,0.9567935234713643,-0.7258073740685985,-0.9635045259516503
2014-04-05 04:00:00,-1.342230161908772,1.1685050172416482,-0.7312137207388322,-1.1926337620703598,-1.3815145897742056,1.3420388849794402,-0.727472444115089,-1.4283082502034474,-1.2043723600196772,0.9567935234713643,-0.7258073740685985,-0.9635045259516503
2014-04-05 05:00:00,-1.4277322922227067,1.2352065460351023,-0.7312137207388322,-1.5146543424560097,-1.3968552623259758,1.3159606169776161,-0.727472444115089,-1.2736165084478999,-1.2678690564580617,1.0432008713310523,-0.7258073740685985,-0.8155561885935781
2014-04-05 06:00:00,-1.4277322922227067,1.2752274633111744,-0.7306304568579753,-1.3766455222907312,-1.4214003384088083,1.322480183978072,-0.727472444115089,-0.8353232401405146,-1.3360118526358404,1.1894286907859084,-0.7258073740685985,-0.4139821300502395
2014-04-05 07:00:00,-1.359330587971559,1.3019080748285556,-0.5603174036477886,-1.2386367021254527,-1.346231042905134,1.4007149879835448,-0.5867363887154742,-1.0415788958145782,-1.2585768569792737,1.2426024433149474,-0.5552575291380565,-0.8789626188898947
2014-04-05 08:00:00,-0.9940033039029286,1.1084736413275398,0.07544022648612767,-1.307641112208092,-0.9703845653867629,1.2312062459716866,0.0011483996626640647,-1.3767443362849316,-0.9829082724418966,1.0897279047939608,0.08324224618909719,-0.9635045259516503
2014-04-05 09:00:00,-0.6224576830841941,0.7082644685668168,0.7986874387485645,-1.5146543424560097,-0.620617231206401,0.846551792944776,0.7214557211805244,-1.4798721641219632,-0.6050254936378515,0.6178108510987426,0.8091412303062797,-0.9635045259516503
2014-04-05 10:00:00,-0.3395233609544461,0.334735907323475,1.425696110669629,-1.4686514024009167,-0.24477075368802978,0.28586903090555016,1.3491266518024354,-1.5056541210812213,-0.33710040866613067,0.23894786432934192,1.427005081335788,-0.8789626188898947
2014-04-05 11:00:00,-0.0783532174500636,0.0679297921496601,1.896973326401926,-1.4686514024009167,-0.02539913619771539,-0.0987854221213606,1.8319047658947853,-1.5056541210812213,-0.01961692647420768,-0.09338808897715027,1.8955619506823305,-0.9000980956553336
2014-04-05 12:00:00,0.11130605342811879,-0.28558831045564553,2.185105683545187,-1.5146543424560097,0.15562079991317376,-0.28133329813413166,2.146630965733586,-1.5056541210812213,0.18790886188539066,-0.41243060415138244,2.1893204024488155,-0.9635045259516503
2014-04-05 13:00:00,0.3009653243063015,-0.6791273303370227,2.2900931820994126,-1.5376558124835564,0.3074934581756988,-0.7181442871646917,2.2600511622792676,-1.4798721641219632,0.35981455224296904,-0.6915928049288356,2.2700432827896058,-0.9212335724207725
2014-04-05 14:00:00,0.436214148621071,-0.9926245156662556,2.159442072787488,-1.5376558124835564,0.41027596427255986,-0.9789269671829359,2.138317443473694,-1.2220525945293839,0.429506048333879,-1.0106353201030673,2.132875080105255,-0.7944207118281392
2014-04-05 15:00:00,0.4626420798090146,-0.9659439041488741,1.8013180499414103,-1.146630822015267,0.45936611643822484,-0.9006921631774626,1.808745668170798,-0.9642330249368043,0.486807945119738,-0.9574615675740287,1.7844921228450026,-0.477388560346556
2014-04-05 16:00:00,0.4983975161221149,-0.959273751269529,1.2507169464125878,-0.9166161217398026,0.4670364527141099,-0.9006921631774626,1.2642099601478152,-0.7579773692627407,0.469772246075293,-0.8644075006482108,1.1878711350630704,-0.2026273623958508
